,noFear_noChat_avg_fitness,noFear_noChat_cat_avg_fitness,noFear_noChat_hCAB_avg_fitness,noFear_noChat_count,noFear_noChat_keep,noFear_noChat_give,noFear_noChat_steal,noFear_chat_avg_fitness,noFear_chat_cat_avg_fitness,noFear_chat_hCAB_avg_fitness,noFear_chat_count,noFear_chat_keep,noFear_chat_give,noFear_chat_steal,fear_noChat_avg_fitness,fear_noChat_cat_avg_fitness,fear_noChat_hCAB_avg_fitness,fear_noChat_count,fear_noChat_keep,fear_noChat_give,fear_noChat_steal,fear_chat_avg_fitness,fear_chat_cat_avg_fitness,fear_chat_hCAB_avg_fitness,fear_chat_count,fear_chat_keep,fear_chat_give,fear_chat_steal,homogeneous_noFear_noChat_avg_fitness,homogeneous_noFear_noChat_cat_avg_fitness,homogeneous_noFear_noChat_hCAB_avg_fitness,homogeneous_noFear_noChat_count,homogeneous_noFear_noChat_keep,homogeneous_noFear_noChat_give,homogeneous_noFear_noChat_steal,homogeneous_noFear_chat_avg_fitness,homogeneous_noFear_chat_cat_avg_fitness,homogeneous_noFear_chat_hCAB_avg_fitness,homogeneous_noFear_chat_count,homogeneous_noFear_chat_keep,homogeneous_noFear_chat_give,homogeneous_noFear_chat_steal,homogeneous_fear_noChat_avg_fitness,homogeneous_fear_noChat_cat_avg_fitness,homogeneous_fear_noChat_hCAB_avg_fitness,homogeneous_fear_noChat_count,homogeneous_fear_noChat_keep,homogeneous_fear_noChat_give,homogeneous_fear_noChat_steal,homogeneous_fear_chat_avg_fitness,homogeneous_fear_chat_cat_avg_fitness,homogeneous_fear_chat_hCAB_avg_fitness,homogeneous_fear_chat_count,homogeneous_fear_chat_keep,homogeneous_fear_chat_give,homogeneous_fear_chat_steal,mixed_noFear_noChat_avg_fitness,mixed_noFear_noChat_cat_avg_fitness,mixed_noFear_noChat_hCAB_avg_fitness,mixed_noFear_noChat_count,mixed_noFear_noChat_keep,mixed_noFear_noChat_give,mixed_noFear_noChat_steal,mixed_noFear_chat_avg_fitness,mixed_noFear_chat_cat_avg_fitness,mixed_noFear_chat_hCAB_avg_fitness,mixed_noFear_chat_count,mixed_noFear_chat_keep,mixed_noFear_chat_give,mixed_noFear_chat_steal,mixed_fear_noChat_avg_fitness,mixed_fear_noChat_cat_avg_fitness,mixed_fear_noChat_hCAB_avg_fitness,mixed_fear_noChat_count,mixed_fear_noChat_keep,mixed_fear_noChat_give,mixed_fear_noChat_steal,mixed_fear_chat_avg_fitness,mixed_fear_chat_cat_avg_fitness,mixed_fear_chat_hCAB_avg_fitness,mixed_fear_chat_count,mixed_fear_chat_keep,mixed_fear_chat_give,mixed_fear_chat_steal
376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.65794008514746,0.17482784711304403,,,,,,,,,,,,,,,,,,,,,,,,,,,321.77898184142083,0.0009786848364480001,,,,,,314.3985112010748,1.387778780781445e-17,,,,,,303.6730815972005,6.938893903907228e-17,,,,,,324.6491944053203,0.0,,,,,
377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.21578075092,6.106226635438361e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,323.108435406509,0.0,,,,,,315.4723370855775,8.326672684688674e-17,,,,,,305.7685041656609,1.944419740692053,,,,,,330.4554068386043,8.677800623600001e-05,,,,,
378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.4514052351006,0.242879400092667,,,,,,,,,,,,,,,,,,,,,,,,,,,325.0341404000934,2.980550174925915,,,,,,318.5575725208949,0.008008932983965001,,,,,,308.78576351952904,0.41414373099593704,,,,,,331.0815091462262,3.254623886472489,,,,,
379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.1259805760228,0.30675201807385405,,,,,,,,,,,,,,,,,,,,,,,,,,,325.5516742524866,0.20215982280771302,,,,,,321.64762366030794,0.0,,,,,,308.90342664520324,0.5603493404145861,,,,,,332.80867525302074,4.393062836400188,,,,,
380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.5890561417881,0.0068388961957300005,,,,,,,,,,,,,,,,,,,,,,,,,,,326.81578724424065,0.28135440395688405,,,,,,322.3538037120248,0.0,,,,,,310.0417869449876,0.0,,,,,,335.7539116821923,0.0,,,,,
381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.6567629837,0.006452134599705001,,,,,,,,,,,,,,,,,,,,,,,,,,,327.5783200640637,0.5908055548252821,,,,,,322.46681029944745,0.0,,,,,,315.90903679212704,2.775557561562891e-17,,,,,,336.0728106388804,0.063494084606111,,,,,
382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.9374530630759,163.1345817789681,,,,,,,,,,,,,,,,,,,,,,,,,,,328.5979906087403,2.2995494397548552e-14,,,,,,323.5366916192185,0.0,,,,,,315.97407420862345,0.0,,,,,,336.3913719268732,0.026361153830254003,,,,,
383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.8507074195338,169.92095296006318,,,,,,,,,,,,,,,,,,,,,,,,,,,328.8534434029162,2.468858451010192e-14,,,,,,325.93846383701475,6.615991732701935,,,,,,316.2542358260516,1.387778780781445e-17,,,,,,342.71190208394546,1.6653345369377338e-16,,,,,
384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.4059475553664,0.005411418076118,,,,,,,,,,,,,,,,,,,,,,,,,,,329.7802110828187,2.563054758790421,,,,,,328.1695894786136,1.387778780781445e-17,,,,,,318.9148683210714,0.035844305628281004,,,,,,355.58288379011634,0.017057539071179,,,,,
385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.07361872805666,0.014545442802649002,,,,,,,,,,,,,,,,,,,,,,,,,,,330.035313093998,2.8512963776655793,,,,,,328.92023004220323,0.0,,,,,,321.14909571063856,0.0,,,,,,363.3402653640241,0.323898273551642,,,,,
386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.1183572183001,3.537448112211905e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,330.6205767699285,6.938893903907228e-17,,,,,,333.12673784726445,0.0,,,,,,332.9278583463209,0.0,,,,,,364.743372555058,0.0,,,,,
387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.4921089368651,1.15826961366888,,,,,,,,,,,,,,,,,,,,,,,,,,,336.92225099897,0.10144330834227201,,,,,,333.49548785972166,1.249000902703301e-16,,,,,,343.12301155405584,0.0,,,,,,368.0438013971289,5.551115123125783e-17,,,,,
388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.4716502983604,1.377647995681741e-13,,,,,,,,,,,,,,,,,,,,,,,,,,,337.7022008680556,63.487879478412374,,,,,,335.2271687616486,2.775557561562891e-17,,,,,,354.48067809998,0.0,,,,,,371.0810763085845,1.110223024625156e-16,,,,,
389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.3402299207679,1.490474410559272e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,341.5114657441268,95.16835742850026,,,,,,336.4003110339947,0.0,,,,,,354.763237558172,0.0,,,,,,375.74390375738494,0.008949410944792001,,,,,
390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.0318387024385,2.761679773755077e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,346.14827576922625,0.00036319112375300005,,,,,,343.11267578574314,0.0009706071754410001,,,,,,356.9812253220219,0.0,,,,,,377.2030260173464,0.0,,,,,
391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.11371009146194,8.419352308512416,,,,,,,,,,,,,,,,,,,,,,,,,,,350.10577831651494,0.96074196696889,,,,,,356.0133408602952,1.110223024625156e-16,,,,,,357.8269297505758,0.0,,,,,,394.2527553327282,2.775557561562891e-17,,,,,
392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.7065060590347,1.763808067331388,,,,,,,,,,,,,,,,,,,,,,,,,,,356.00699443851124,1.7661504579111642,,,,,,360.8849043530152,0.0,,,,,,359.98020208965744,0.0,,,,,,394.5653634969393,0.008217102585696,,,,,
393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.8816657745896,1.6653345369377338e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,369.9361462044072,2.28260728150155,,,,,,363.9580380014832,2.031296581337984,,,,,,370.2072117521183,5.551115123125783e-17,,,,,,396.2857010412295,0.0,,,,,
394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.21241148182617,0.048472994760871004,,,,,,,,,,,,,,,,,,,,,,,,,,,371.52949099789527,0.538579244332935,,,,,,372.7215482864107,0.0,,,,,,371.762159228354,0.0,,,,,,399.7728287093348,0.147826634048862,,,,,
395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.3454051153186,1.110223024625156e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,375.1058976448455,2.775557561562891e-16,,,,,,382.55278581514114,0.0,,,,,,381.0742707004524,0.0052647829896320004,,,,,,400.693975437562,0.111876629811336,,,,,
396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.51489763456914,1.165109349058016,,,,,,,,,,,,,,,,,,,,,,,,,,,378.8978160627684,0.0,,,,,,383.35184646315525,0.0,,,,,,381.3851288627216,5.551115123125783e-16,,,,,,401.29553671579,7.2164496600635185e-16,,,,,
397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.211701159808,1.690431237419448,,,,,,,,,,,,,,,,,,,,,,,,,,,386.16204080011454,5.551115123125783e-16,,,,,,384.8462933808077,2.775557561562891e-17,,,,,,385.3872899213848,3.191891195797325e-16,,,,,,402.6955051363447,1.2490009027033011e-15,,,,,
398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.1974504324773,1.512678871051775e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,392.8821238030778,0.021266033414005,,,,,,393.6089300096392,2.1740891682e-05,,,,,,393.3394168140391,3.330669073875469e-16,,,,,,417.8105603657648,5.828670879282072e-16,,,,,
399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.3256921061559,1.8929302569858922e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,397.5424854039782,0.24931335092897602,,,,,,423.523961928439,2.775557561562891e-17,,,,,,398.3989258704361,1.110223024625156e-16,,,,,,422.1295116435558,2.914335439641036e-16,,,,,
400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.405334633176926,0.027290323341863,,,,,,,,,,,,,,,,,,,,,,,,,,,39.024759774875314,0.0,,,,,,63.544757028312105,2.914335439641036e-16,,,,,,23.378506368955787,1.312839669882651,,,,,,48.60350919308427,1.387778780781445e-17,,,,,
401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.519716202960373,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,62.67995174918167,0.021292819759412003,,,,,,93.15516631446069,6.938893903907228e-17,,,,,,45.51291878197256,1.042352297629693,,,,,,68.37320517904247,0.0,,,,,
402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.887392417683117,0.0027217163883720003,,,,,,,,,,,,,,,,,,,,,,,,,,,66.01370097818385,4.996003610813204e-16,,,,,,101.47336124527678,2.220446049250313e-16,,,,,,69.1253359724523,0.13706592550469202,,,,,,79.62260203006296,0.0,,,,,
403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.73366567236602,2.775557561562891e-17,,,,,,,,,,,,,,,,,,,,,,,,,,,68.94740880915585,0.0,,,,,,105.26472839808147,1.110223024625156e-16,,,,,,72.5737897493865,0.282750417976151,,,,,,93.56501727609026,0.000632074405931,,,,,
404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.26709281836872,0.12440694678985101,,,,,,,,,,,,,,,,,,,,,,,,,,,77.97191188896082,1.083804693698755,,,,,,114.97944764561193,2.220446049250313e-16,,,,,,73.4771763260284,1.9845236565174673e-15,,,,,,99.76883236589656,1.3600232051658162e-15,,,,,
405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.17088349921068,0.258080233526264,,,,,,,,,,,,,,,,,,,,,,,,,,,84.21291744519482,0.9340183459362471,,,,,,123.3459809167756,3.330669073875469e-16,,,,,,79.07585325377899,8.881784197001252e-16,,,,,,108.10016214756668,7.91033905045424e-16,,,,,
406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.29174090893518,0.008753985863931,,,,,,,,,,,,,,,,,,,,,,,,,,,85.2583459748958,7.771561172376096e-16,,,,,,124.1628580371692,0.0,,,,,,87.23498789322338,0.037766453633027004,,,,,,111.1454176451907,0.0,,,,,
407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.93445706034781,0.194931687342968,,,,,,,,,,,,,,,,,,,,,,,,,,,92.21525174468754,3.05311331771918e-15,,,,,,126.12846020460654,0.0,,,,,,99.16708122668342,0.02290811624932,,,,,,118.21314202351056,0.007068307691538001,,,,,
408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.30220881135328,5.273559366969494e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,109.64152155724533,2.359223927328457e-16,,,,,,135.32824468846735,2.775557561562891e-17,,,,,,104.57081726582209,3.228369900462508,,,,,,121.00218073779575,2.081668171172168e-15,,,,,
409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.34483632679849,2.234323837058127e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,111.14294542083684,1.52655665885959e-16,,,,,,139.21289293480885,5.551115123125783e-17,,,,,,121.93983580197876,5.291517711527465,,,,,,142.85084076898863,7.105427357601002e-15,,,,,
410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.80645187446683,1.110223024625156e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,111.48817499633908,0.078196653533875,,,,,,142.3226819352092,0.0,,,,,,128.5701079958474,0.0,,,,,,149.01309618831868,0.0,,,,,
411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.5795025192908,0.08631835309796401,,,,,,,,,,,,,,,,,,,,,,,,,,,112.919187253018,0.30373056433856604,,,,,,158.78276159682355,1.387778780781445e-17,,,,,,135.92974447288304,1.387778780781445e-17,,,,,,151.17821212491518,0.0,,,,,
412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.75779806320745,0.014555007188436001,,,,,,,,,,,,,,,,,,,,,,,,,,,119.0560807171498,0.33348619571426,,,,,,170.76937970317672,0.0,,,,,,138.89032456810216,0.0,,,,,,153.4715177713236,8.326672684688674e-17,,,,,
413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.51157721100583,1.110223024625156e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,126.1303896061186,0.28869891970855704,,,,,,175.50647638647976,2.220446049250313e-16,,,,,,141.61187261014075,0.0,,,,,,169.56611973202243,4.163336342344337e-17,,,,,
414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.28804635136416,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,142.26905585356536,0.0,,,,,,188.5009561678304,0.0,,,,,,142.65766247864553,1.942890293094024e-16,,,,,,175.4759520852089,1.373900992973631e-14,,,,,
415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.930355282515,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,155.74358185906326,0.654103284110765,,,,,,191.83835501089897,0.00022514335594200002,,,,,,143.69765042563313,8.881784197001252e-16,,,,,,188.74720300697703,0.21295357306320703,,,,,
416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.6143470921142,0.18055962396539402,,,,,,,,,,,,,,,,,,,,,,,,,,,160.71796707831348,0.073468884266899,,,,,,192.2477973658806,3.330669073875469e-16,,,,,,148.0897803467841,0.0,,,,,,192.53742812116812,5.551115123125783e-17,,,,,
417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.42932892644532,0.030604862400604,,,,,,,,,,,,,,,,,,,,,,,,,,,162.00307294416876,3.4869714095000004e-05,,,,,,195.2880694709767,4.163336342344337e-17,,,,,,151.0008904858406,4.163336342344337e-17,,,,,,192.7251741088665,2.775557561562891e-17,,,,,
418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.44253436625016,0.049203543186461,,,,,,,,,,,,,,,,,,,,,,,,,,,164.16377720355922,2.914335439641036e-16,,,,,,199.063213741062,5.551115123125783e-17,,,,,,152.87167605542086,32.476162282026,,,,,,195.82731419663776,0.0,,,,,
419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.85125856624697,0.047360337092939006,,,,,,,,,,,,,,,,,,,,,,,,,,,165.3087390249172,0.09723860688262301,,,,,,200.15407881141883,0.0,,,,,,157.9330559590336,52.83369139006998,,,,,,199.7981437644288,0.0,,,,,
420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.26800663617163,5.608042640016632,,,,,,,,,,,,,,,,,,,,,,,,,,,166.33625902513424,5.551115123125783e-17,,,,,,204.59533864641836,0.0,,,,,,162.6711726668651,1.137978600240785e-15,,,,,,200.5301385939144,0.0,,,,,
421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.22435492513583,7.363128928054555,,,,,,,,,,,,,,,,,,,,,,,,,,,186.8654465282162,0.008416129056132001,,,,,,205.23247089298903,0.0,,,,,,166.50671766446985,0.0,,,,,,211.9708722247952,0.0,,,,,
422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.5000381949207,0.33663220015731804,,,,,,,,,,,,,,,,,,,,,,,,,,,190.1939113546597,3.1363800445660676e-15,,,,,,207.7190309296336,8.326672684688674e-17,,,,,,168.17560550311737,0.0,,,,,,214.21129708662397,5.551115123125783e-17,,,,,
423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.05701434364408,8.326672684688674e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,194.14107232238104,2.165357960008067,,,,,,210.3773267818761,4.163336342344337e-17,,,,,,174.9800879400131,0.000551803324253,,,,,,217.72172132816505,1.942890293094024e-16,,,,,
424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.51912302742488,5.551115123125783e-17,,,,,,,,,,,,,,,,,,,,,,,,,,,198.76252110309431,3.993792358362763,,,,,,210.6758238686424,0.0,,,,,,177.75407684437633,2.659469382768509,,,,,,220.80787749325108,0.0,,,,,
425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.100689909464,0.000423277868188,,,,,,,,,,,,,,,,,,,,,,,,,,,201.603349632784,6.94999613415348e-14,,,,,,218.56947474059365,2.775557561562891e-17,,,,,,179.81768021791055,2.201890126824532,,,,,,224.4030921905809,0.035243825807399,,,,,
426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.8148553674203,0.39221774221430505,,,,,,,,,,,,,,,,,,,,,,,,,,,205.52043429571165,2.775557561562891e-17,,,,,,222.193678509967,0.0,,,,,,184.2367689659071,0.021007069005788002,,,,,,225.4502395392592,0.0,,,,,
427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.96668508016785,0.281345089621299,,,,,,,,,,,,,,,,,,,,,,,,,,,208.6624967687015,0.0,,,,,,223.7983668274545,5.412337245047638e-16,,,,,,184.73246380778133,0.037702042462540004,,,,,,225.5935151500416,1.110223024625156e-16,,,,,
428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.42100137069747,0.23282612054638901,,,,,,,,,,,,,,,,,,,,,,,,,,,209.7279989342146,2.220446049250313e-16,,,,,,227.1698674694398,6.938893903907228e-17,,,,,,185.2192831856871,0.009937135599083,,,,,,228.22521068145585,0.0,,,,,
429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.4681005075065,0.14336021576264302,,,,,,,,,,,,,,,,,,,,,,,,,,,210.3152136658192,6.661338147750939e-16,,,,,,227.54406313271784,0.0,,,,,,187.1564658360175,5.551115123125783e-17,,,,,,229.7012171309189,5.551115123125783e-17,,,,,
430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.65441643823976,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,211.93828379693596,4.488021441952492,,,,,,233.17066459364707,0.0,,,,,,188.5634042817665,0.740642237867838,,,,,,233.11464304298556,0.0,,,,,
431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.0796471255635,1.817943490915977,,,,,,,,,,,,,,,,,,,,,,,,,,,213.6831212226187,0.421781006069448,,,,,,237.4238316055887,0.062100048710448004,,,,,,188.8674510434201,0.104679912127265,,,,,,234.9304486721941,5.551115123125783e-17,,,,,
432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.0226396427099,5.551115123125783e-17,,,,,,,,,,,,,,,,,,,,,,,,,,,214.58967919530227,1.7208456881689922e-15,,,,,,237.5267511772918,2.220446049250313e-16,,,,,,189.91105193820795,0.0,,,,,,236.42993138688104,2.3592239273284573e-15,,,,,
433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.655828664886,2.775557561562891e-17,,,,,,,,,,,,,,,,,,,,,,,,,,,221.52971295210295,7.2164496600635185e-16,,,,,,238.8550669531811,0.191053067014116,,,,,,189.99831691233567,0.0,,,,,,239.85893217035567,8.465450562766819e-16,,,,,
434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.46096795634634,2.9143354396410363e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,221.9591047456382,2.775557561562891e-17,,,,,,239.40268818456556,1.205767100754868,,,,,,197.99901536731,0.022663508045705,,,,,,242.8356464775876,0.005571463532193,,,,,
435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.2393651439937,6.3421490281712075e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,223.4892016948095,2.775557561562891e-17,,,,,,241.34358130830935,2.235311884831609,,,,,,198.1614372595563,0.0008419352292050001,,,,,,244.9308881858933,0.0,,,,,
436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.2713101994632,0.237479949292171,,,,,,,,,,,,,,,,,,,,,,,,,,,224.69061214272136,2.775557561562891e-17,,,,,,241.60847613189168,0.0,,,,,,199.39109355809043,1.387778780781445e-16,,,,,,245.06676328240056,5.551115123125783e-17,,,,,
437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.0046300163653,5.6518134723974125,,,,,,,,,,,,,,,,,,,,,,,,,,,226.8260935883569,0.0,,,,,,244.6131972877832,2.775557561562891e-17,,,,,,204.06161670687797,0.0,,,,,,245.8208127678427,5.551115123125783e-17,,,,,
438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.26562135047783,1.786499806848207,,,,,,,,,,,,,,,,,,,,,,,,,,,228.59438250791683,1.082467449009527e-15,,,,,,245.6474160821644,163.6163396446072,,,,,,204.3438840062209,0.0,,,,,,246.2297989409332,0.0,,,,,
439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.08138210344885,4.77112457773911,,,,,,,,,,,,,,,,,,,,,,,,,,,241.03268286712904,2.775557561562891e-17,,,,,,247.21109275126923,113.10090386576894,,,,,,205.8508543826344,0.012755867010681002,,,,,,246.73623054765923,0.0,,,,,
440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.0587982979672,2.58265631103427e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,241.45188262382973,0.0,,,,,,247.406584390728,5.551115123125783e-17,,,,,,210.59948687714672,0.0,,,,,,250.94157193255404,1.9543393331767942,,,,,
441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.4492578881944,5.567483791194103,,,,,,,,,,,,,,,,,,,,,,,,,,,244.77649699223036,6.938893903907228e-17,,,,,,249.00894834622997,0.0,,,,,,215.2630919591732,0.0,,,,,,254.38353020304436,1.576803520309181,,,,,
442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.99470640477176,4.6629367034256575e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,246.8503907646549,0.526317048562661,,,,,,249.1916017118033,2.42861286636753e-14,,,,,,218.00165989498595,0.0,,,,,,255.1585255585499,9.575673587391975e-16,,,,,
443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.1748404990221,1.804112415015879e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,247.5391975779475,0.24952363459933602,,,,,,252.5491085240075,6.38378239159465e-16,,,,,,219.8498491181856,6.938893903907228e-17,,,,,,255.7491484325644,1.221245327087672e-15,,,,,
444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.18255635096057,2.876372447680843,,,,,,,,,,,,,,,,,,,,,,,,,,,248.703298248393,0.0026241235165640002,,,,,,255.08195616989988,8.881784197001252e-16,,,,,,222.29943794134564,0.09552039270277601,,,,,,259.0021437485971,5.551115123125783e-17,,,,,
445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.25963171464304,2.92821322744885e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,250.5797971093733,4.163336342344337e-16,,,,,,256.5692164163562,1.4294121442048892e-15,,,,,,222.87582672263,0.049967308351737,,,,,,260.2656373669597,0.0,,,,,
446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.3807503456054,2.5812685322534894e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,253.6681541069393,0.08279482419858801,,,,,,261.4953677182476,1.193489751472043e-15,,,,,,223.7818011699581,1.6653345369377338e-16,,,,,,262.23522038821,8.326672684688674e-17,,,,,
447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.3983555363004,3.594347042223944e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,254.5276073568529,0.070395063425013,,,,,,265.4720675087567,2.947302712506402,,,,,,224.36484436510503,0.0,,,,,,262.88779777232526,2.775557561562891e-17,,,,,
448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.1584314343256,1.728639614219581,,,,,,,,,,,,,,,,,,,,,,,,,,,255.24176127944023,4.163336342344337e-17,,,,,,267.37042266754133,0.19926064152063802,,,,,,229.05252733378765,2.775557561562891e-17,,,,,,263.8979874657392,0.0,,,,,
449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.19661025883966,3.435741437585813,,,,,,,,,,,,,,,,,,,,,,,,,,,256.3902901344371,0.0,,,,,,267.7703608786541,0.17675271563122302,,,,,,229.2683787564447,2.775557561562891e-17,,,,,,264.7479008773867,2.775557561562891e-17,,,,,
450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.93582806722134,3.8153270883723662,,,,,,,,,,,,,,,,,,,,,,,,,,,257.7983671201809,0.5154750338428491,,,,,,268.0589565832479,0.0,,,,,,229.57029633618407,2.932765288730946,,,,,,264.7624047553972,1.422473250300981e-14,,,,,
451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.28432343368064,1.5869459477969632,,,,,,,,,,,,,,,,,,,,,,,,,,,259.2759857829646,0.600622130140784,,,,,,268.52790491866403,0.0,,,,,,231.2423822460185,2.180975996757639,,,,,,266.95158493642737,1.7208456881689923e-14,,,,,
452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.7092247732286,9.992007221626409e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,260.15140474058524,0.047914743339904003,,,,,,270.31205772560014,1.1282641487753149e-14,,,,,,232.26330365489676,0.0,,,,,,267.1179369312109,5.551115123125783e-17,,,,,
453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.1907045608223,3.85321117e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,267.19041714795134,0.16645435699201103,,,,,,271.81642519187415,1.9984014443252814e-15,,,,,,232.69133656139684,3.568415831643085,,,,,,267.94416445695646,0.0,,,,,
454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.39275352518746,9.645302777336427,,,,,,,,,,,,,,,,,,,,,,,,,,,267.7552117101517,1.387778780781445e-16,,,,,,275.40547604306755,2.636779683484747e-16,,,,,,234.2514192938268,2.775557561562891e-17,,,,,,277.3489370795567,0.0,,,,,
455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.5305997861239,4.912736883966318e-15,,,,,,,,,,,,,,,,,,,,,,,,,,,268.19411436526417,0.003550382969398,,,,,,276.6433957848711,0.24941603737782503,,,,,,234.4777325055636,0.273534307989178,,,,,,279.4455727024265,2.220446049250313e-16,,,,,
